Date_,deaths ,obs,res_case,setting,staff_case,type
07/05/2020,0.0,27,1.0,Encampment - Wilshire Center,0.0,Homeless Encampment
07/05/2020,0.0,28,1.0,Encampment- Central LA #5,0.0,Homeless Encampment
07/05/2020,0.0,29,1.0,Florence Apartments,0.0,Homeless Shelter
07/05/2020,0.0,30,0.0,Good Seed Shelter,1.0,Homeless Shelter
07/05/2020,0.0,31,9.0,Grupo 24 Horas de Alcoholicos Anoninmos Los Angeles,0.0,Homeless Shelter
07/05/2020,0.0,32,3.0,Grupo Empezar A Vivir,0.0,Homeless Shelter
07/05/2020,1.0,33,1.0,Grupo Vida Y Bienestar,0.0,Homeless Shelter
07/05/2020,0.0,34,0.0,Harbor Recuperative Care (1),5.0,Recuperative Care Center
07/05/2020,0.0,35,1.0,Harbor Recuperative Care (2),0.0,Recuperative Care Center
07/05/2020,0.0,36,11.0,Hope For Home Pomona,0.0,Homeless Shelter
07/05/2020,0.0,37,1.0,Hope of The Valley Pacoima Winter Shelter (1),0.0,Homeless Shelter
07/05/2020,0.0,38,0.0,Hope of The Valley Pacoima Winter Shelter (2),1.0,Homeless Shelter
07/05/2020,0.0,39,1.0,Iglesia Evangelica Emanuel,0.0,Homeless Shelter
07/05/2020,0.0,40,0.0,Illumination Foundation Recuperative Care Alhambra,4.0,Recuperative Care Center
07/05/2020,0.0,41,0.0,Illumination Foundation Recuperative Care La,4.0,Recuperative Care Center
07/05/2020,0.0,42,11.0,La Family Housing,0.0,Homeless Shelter
07/05/2020,1.0,43,30.0,Los Angeles Mission - Men's Shelter,0.0,Homeless Shelter
07/05/2020,0.0,44,3.0,Martin Luther King Junior Recuperative Care Center,0.0,Recuperative Care Center
07/05/2020,0.0,45,3.0,Outdoor Congregate Area - Boyle Heights,0.0,Homeless Encampment
07/05/2020,0.0,46,3.0,Pan Pacific Park Recreation Center,0.0,Homeless Shelter
07/05/2020,0.0,47,0.0,Pathways Men's Shelter,1.0,Homeless Shelter
07/05/2020,0.0,48,1.0,Providence House,0.0,Homeless Shelter
07/05/2020,0.0,49,0.0,Proyecto Pastoral Shelter,1.0,Homeless Shelter
07/05/2020,0.0,50,1.0,Roots To Grow,0.0,Homeless Shelter
07/05/2020,0.0,51,7.0,Russ Hotel,0.0,Hotel Motel
07/05/2020,0.0,52,5.0,Safe Sleep Program,0.0,Homeless Encampment
07/05/2020,0.0,53,1.0,Salvation Army Bell Shelter,7.0,Homeless Shelter
07/05/2020,0.0,54,0.0,Serenity - Recuperative Care,1.0,Recuperative Care Center
07/05/2020,0.0,55,0.0,Steinmetz Shelter,4.0,Homeless Shelter
07/05/2020,0.0,56,6.0,Testimonial Community Love Center,0.0,Homeless Shelter
07/05/2020,0.0,57,2.0,The Midnight Mission (1),0.0,Homeless Shelter
07/05/2020,0.0,58,1.0,The Midnight Mission (2),1.0,Homeless Shelter
07/05/2020,0.0,59,13.0,The Whole Child Interim Safe Families Shelter,2.0,Homeless Shelter
07/05/2020,3.0,60,100.0,Union Rescue Mission,7.0,Homeless Shelter
07/05/2020,0.0,61,2.0,Valerio House,0.0,Homeless Shelter
07/05/2020,1.0,62,7.0,Weingart Center AB109,2.0,Homeless Shelter
07/05/2020,0.0,63,1.0,Westchester Recreation Center,0.0,Homeless Shelter
07/05/2020,0.0,64,3.0,Westwood Recreation Center,3.0,Homeless Shelter
07/05/2020,0.0,65,1.0,Woodland - Hills - Recreation - Center,0.0,Homeless Shelter
07/05/2020,2.0,66,6.0,Zahn Memorial Center,3.0,Homeless Shelter
07/05/2020,9.0,Total,284.0,,53.0,
07/06/2020,0.0,1,1.0,Abundance Blessing Shelter,0.0,Homeless Shelter
07/06/2020,0.0,2,1.0,Bassett Park Winter Shelter,6.0,Homeless Shelter
07/06/2020,0.0,3,1.0,Bryant Temple Women's Winter Shelter,0.0,Homeless Shelter
07/06/2020,0.0,4,1.0,Downey Shelter,0.0,Homeless Shelter
07/06/2020,0.0,5,1.0,Echo Park Recreation Center Shelter,0.0,Homeless Shelter
07/06/2020,0.0,6,2.0,Encampment - 27th District,0.0,Homeless Encampment
07/06/2020,0.0,7,1.0,Encampment - Boyle Heights,0.0,Homeless Encampment
07/06/2020,0.0,8,1.0,Encampment - Central LA,0.0,Homeless Encampment
07/06/2020,0.0,9,1.0,Encampment - Central LA #3,0.0,Homeless Encampment
07/06/2020,0.0,10,1.0,Encampment - Central LA #4,0.0,Homeless Encampment
07/06/2020,0.0,11,1.0,Encampment - Chatsworth,0.0,Homeless Encampment
07/06/2020,0.0,12,4.0,Encampment - East LA,0.0,Homeless Encampment
07/06/2020,0.0,13,1.0,Encampment - Hollywood #2,0.0,Homeless Encampment
07/06/2020,0.0,14,3.0,Encampment - Hollywood #3,0.0,Homeless Encampment
07/06/2020,0.0,15,1.0,Encampment - Hollywood #4,0.0,Homeless Encampment
07/06/2020,0.0,16,1.0,Encampment - Hollywood #5,0.0,Homeless Encampment
07/06/2020,0.0,17,1.0,Encampment - Hollywood #6,0.0,Homeless Encampment
07/06/2020,0.0,18,4.0,Encampment - McArthur Park,0.0,Homeless Encampment
07/06/2020,0.0,19,2.0,Encampment - Nevin,0.0,Homeless Encampment
07/06/2020,0.0,20,1.0,Encampment - North Hollywood,0.0,Homeless Encampment
07/06/2020,0.0,21,4.0,Encampment - North Hollywood Studio City,0.0,Homeless Encampment
07/06/2020,0.0,22,1.0,Encampment - Norwalk,0.0,Homeless Encampment
07/06/2020,0.0,23,1.0,Encampment - Pico Rivera,0.0,Homeless Encampment
07/06/2020,0.0,24,1.0,Encampment - San Pedro,0.0,Homeless Encampment
07/06/2020,0.0,25,1.0,Encampment - South Gate,0.0,Homeless Encampment
07/06/2020,0.0,26,3.0,Encampment - South LA,0.0,Homeless Encampment
07/06/2020,0.0,27,2.0,Encampment - Taylor Junction,0.0,Homeless Encampment
07/06/2020,1.0,28,6.0,Encampment - Van Nuys,0.0,Homeless Encampment
07/06/2020,0.0,29,1.0,Encampment - Wilmington,0.0,Homeless Encampment
07/06/2020,0.0,30,1.0,Encampment - Wilshire Center,0.0,Homeless Encampment
07/06/2020,0.0,31,1.0,Encampment- Central LA #5,0.0,Homeless Encampment
07/06/2020,0.0,32,1.0,Florence Apartments,0.0,Homeless Shelter
07/06/2020,0.0,33,0.0,Good Seed Shelter,1.0,Homeless Shelter
07/06/2020,0.0,34,5.0,Grupo 24 Horas de Alcoholicos Anoninmos Los Angeles,0.0,Homeless Shelter
07/06/2020,0.0,35,3.0,Grupo Empezar A Vivir,0.0,Homeless Shelter
07/06/2020,1.0,36,1.0,Grupo Vida Y Bienestar,0.0,Homeless Shelter
07/06/2020,0.0,37,0.0,Harbor Recuperative Care (1),5.0,Recuperative Care Center
07/06/2020,0.0,38,1.0,Harbor Recuperative Care (2),0.0,Recuperative Care Center
07/06/2020,0.0,39,11.0,Hope For Home Pomona,3.0,Homeless Shelter
07/06/2020,0.0,40,1.0,Hope of The Valley Pacoima Winter Shelter (1),0.0,Homeless Shelter
07/06/2020,0.0,41,0.0,Hope of The Valley Pacoima Winter Shelter (2),1.0,Homeless Shelter
07/06/2020,0.0,42,1.0,Horizon Recuperative Care,0.0,Recuperative Care Center
07/06/2020,0.0,43,1.0,Iglesia Evangelica Emanuel,0.0,Homeless Shelter
07/06/2020,0.0,44,0.0,Illumination Foundation Recuperative Care Alhambra,4.0,Recuperative Care Center
07/06/2020,0.0,45,0.0,Illumination Foundation Recuperative Care LA,4.0,Recuperative Care Center
07/06/2020,0.0,46,11.0,LA Family Housing,0.0,Homeless Shelter
07/06/2020,0.0,47,1.0,Lamp Village,0.0,Homeless Shelter
07/06/2020,1.0,48,30.0,Los Angeles Mission - Men's Shelter,0.0,Homeless Shelter
07/06/2020,0.0,49,3.0,Martin Luther King Junior Recuperative Care Center,0.0,Recuperative Care Center
07/06/2020,0.0,50,0.0,North Hollywood Recreation Center,1.0,Homeless Shelter
07/06/2020,0.0,51,3.0,Outdoor Congregate Area - Boyle Heights,0.0,Homeless Encampment
07/06/2020,0.0,52,3.0,Pan Pacific Park Recreation Center,0.0,Homeless Shelter
07/06/2020,0.0,53,1.0,Path - Madison,0.0,Homeless Shelter
07/06/2020,0.0,54,0.0,Pathways Men's Shelter,1.0,Homeless Shelter
07/06/2020,0.0,55,1.0,Providence House,0.0,Homeless Shelter
07/06/2020,0.0,56,0.0,Proyecto Pastoral Shelter,1.0,Homeless Shelter
07/06/2020,0.0,57,1.0,Roots To Grow,0.0,Homeless Shelter
07/06/2020,0.0,58,7.0,Russ Hotel,0.0,Hotel Motel
07/06/2020,0.0,59,5.0,Safe Sleep Program,0.0,Homeless Encampment
07/06/2020,0.0,60,1.0,Salvation Army Bell Shelter,7.0,Homeless Shelter
07/06/2020,0.0,61,0.0,Serenity - Recuperative Care,2.0,Recuperative Care Center
07/06/2020,0.0,62,0.0,Steinmetz Shelter,4.0,Homeless Shelter
07/06/2020,0.0,63,6.0,Testimonial Community Love Center,0.0,Homeless Shelter
07/06/2020,0.0,64,2.0,The Midnight Mission (1),0.0,Homeless Shelter
07/06/2020,0.0,65,1.0,The Midnight Mission (2),1.0,Homeless Shelter
07/06/2020,0.0,66,13.0,The Whole Child Interim Safe Families Shelter,2.0,Homeless Shelter
07/06/2020,3.0,67,100.0,Union Rescue Mission,7.0,Homeless Shelter
07/06/2020,0.0,68,3.0,Valerio House,0.0,Homeless Shelter
07/06/2020,0.0,69,0.0,Volunteers of America - T House,1.0,Homeless Shelter
07/06/2020,1.0,70,7.0,Weingart Center AB109,2.0,Homeless Shelter
07/06/2020,0.0,71,1.0,Westchester Recreation Center,0.0,Homeless Shelter
07/06/2020,0.0,72,3.0,Westwood Recreation Center,3.0,Homeless Shelter
07/06/2020,0.0,73,1.0,Woodland - Hills - Recreation - Center,0.0,Homeless Shelter
07/06/2020,2.0,74,6.0,Zahn Memorial Center,3.0,Homeless Shelter
07/06/2020,9.0,Total,287.0,,59.0,
07/07/2020,0.0,1,1.0,Abundance Blessing Shelter,0.0,Homeless Shelter
07/07/2020,0.0,2,1.0,Bassett Park Winter Shelter,6.0,Homeless Shelter
07/07/2020,0.0,3,1.0,Bryant Temple Women's Winter Shelter,0.0,Homeless Shelter
07/07/2020,0.0,4,1.0,Downey Shelter,0.0,Homeless Shelter
07/07/2020,0.0,5,1.0,Echo Park Recreation Center Shelter,0.0,Homeless Shelter
07/07/2020,0.0,6,2.0,Encampment - 27th District,0.0,Homeless Encampment
07/07/2020,0.0,7,1.0,Encampment - Boyle Heights,0.0,Homeless Encampment
07/07/2020,0.0,8,1.0,Encampment - Central LA,0.0,Homeless Encampment
07/07/2020,0.0,9,1.0,Encampment - Central LA #3,0.0,Homeless Encampment
07/07/2020,0.0,10,1.0,Encampment - Central LA #4,0.0,Homeless Encampment
07/07/2020,0.0,11,1.0,Encampment - Chatsworth,0.0,Homeless Encampment
07/07/2020,0.0,12,4.0,Encampment - East LA,0.0,Homeless Encampment
07/07/2020,0.0,13,1.0,Encampment - Hollywood #2,0.0,Homeless Encampment
07/07/2020,0.0,14,3.0,Encampment - Hollywood #3,0.0,Homeless Encampment
07/07/2020,0.0,15,1.0,Encampment - Hollywood #4,0.0,Homeless Encampment
07/07/2020,0.0,16,1.0,Encampment - Hollywood #5,0.0,Homeless Encampment
07/07/2020,0.0,17,1.0,Encampment - Hollywood #6,0.0,Homeless Encampment
07/07/2020,0.0,18,4.0,Encampment - McArthur Park,0.0,Homeless Encampment
07/07/2020,0.0,19,2.0,Encampment - Nevin,0.0,Homeless Encampment
07/07/2020,0.0,20,1.0,Encampment - North Hollywood,0.0,Homeless Encampment
07/07/2020,0.0,21,4.0,Encampment - North Hollywood Studio City,0.0,Homeless Encampment
07/07/2020,0.0,22,1.0,Encampment - Norwalk,0.0,Homeless Encampment
07/07/2020,0.0,23,1.0,Encampment - Pico Rivera,0.0,Homeless Encampment
07/07/2020,0.0,24,1.0,Encampment - San Pedro,0.0,Homeless Encampment
07/07/2020,0.0,25,1.0,Encampment - South Gate,0.0,Homeless Encampment
07/07/2020,0.0,26,2.0,Encampment - Taylor Junction,0.0,Homeless Encampment
07/07/2020,0.0,27,1.0,Encampment - Wilmington,0.0,Homeless Encampment
07/07/2020,0.0,28,1.0,Encampment - Wilshire Center,0.0,Homeless Encampment
07/07/2020,0.0,29,1.0,Encampment- Central LA #5,0.0,Homeless Encampment
07/07/2020,0.0,30,1.0,Florence Apartments,0.0,Homeless Shelter
07/07/2020,0.0,31,5.0,Grupo 24 Horas de Alcoholicos Anoninmos Los Angeles,0.0,Homeless Shelter
07/07/2020,0.0,32,3.0,Grupo Empezar A Vivir,0.0,Homeless Shelter
07/07/2020,1.0,33,1.0,Grupo Vida Y Bienestar,0.0,Homeless Shelter
07/07/2020,0.0,34,1.0,Harbor Recuperative Care,0.0,Recuperative Care Center
07/07/2020,0.0,35,11.0,Hope For Home Pomona,3.0,Homeless Shelter
07/07/2020,0.0,36,1.0,Hope of The Valley Pacoima Winter Shelter (1),0.0,Homeless Shelter
07/07/2020,0.0,37,0.0,Hope of The Valley Pacoima Winter Shelter (2),1.0,Homeless Shelter
07/07/2020,0.0,38,1.0,Horizon Recuperative Care,0.0,Recuperative Care Center
07/07/2020,0.0,39,1.0,Iglesia Evangelica Emanuel,0.0,Homeless Shelter
07/07/2020,0.0,40,0.0,Illumination Foundation Recuperative Care Alhambra,4.0,Recuperative Care Center
07/07/2020,0.0,41,0.0,Illumination Foundation Recuperative Care LA,4.0,Recuperative Care Center
07/07/2020,0.0,42,11.0,LA Family Housing,0.0,Homeless Shelter
07/07/2020,0.0,43,1.0,Lamp Village,0.0,Homeless Shelter
07/07/2020,1.0,44,30.0,Los Angeles Mission - Men's Shelter,0.0,Homeless Shelter
07/07/2020,0.0,45,3.0,Martin Luther King Junior Recuperative Care Center,0.0,Recuperative Care Center
07/07/2020,0.0,46,1.0,Norbo Hotel,0.0,Single Room Occupancy Housing
07/07/2020,0.0,47,0.0,North Hollywood Recreation Center,1.0,Homeless Shelter
07/07/2020,0.0,48,3.0,Outdoor Congregate Area - Boyle Heights,0.0,Homeless Encampment
07/07/2020,0.0,49,3.0,Pan Pacific Park Recreation Center,0.0,Homeless Shelter
07/07/2020,0.0,50,2.0,Path - Madison,0.0,Homeless Shelter
07/07/2020,0.0,51,0.0,Pathways Men's Shelter,1.0,Homeless Shelter
07/07/2020,0.0,52,1.0,Providence House,0.0,Homeless Shelter
07/07/2020,0.0,53,0.0,Proyecto Pastoral Shelter,1.0,Homeless Shelter
07/07/2020,0.0,54,1.0,Roots To Grow,0.0,Homeless Shelter
07/07/2020,0.0,55,7.0,Russ Hotel,0.0,Hotel Motel
07/07/2020,0.0,56,5.0,Safe Sleep Program,0.0,Homeless Encampment
07/07/2020,0.0,57,1.0,Salvation Army Bell Shelter,8.0,Homeless Shelter
07/07/2020,0.0,58,0.0,Serenity - Recuperative Care,2.0,Recuperative Care Center
07/07/2020,0.0,59,0.0,Steinmetz Shelter,4.0,Homeless Shelter
07/07/2020,0.0,60,6.0,Testimonial Community Love Center,0.0,Homeless Shelter
07/07/2020,0.0,61,1.0,The Midnight Mission,1.0,Homeless Shelter
07/07/2020,0.0,62,13.0,The Whole Child Interim Safe Families Shelter,2.0,Homeless Shelter
07/07/2020,3.0,63,100.0,Union Rescue Mission,7.0,Homeless Shelter
07/07/2020,0.0,64,3.0,Valerio House,0.0,Homeless Shelter
07/07/2020,0.0,65,0.0,Volunteers of America - T House,1.0,Homeless Shelter
07/07/2020,1.0,66,7.0,Weingart Center AB109,2.0,Homeless Shelter
07/07/2020,0.0,67,1.0,Westchester Recreation Center,0.0,Homeless Shelter
07/07/2020,0.0,68,3.0,Westwood Recreation Center,3.0,Homeless Shelter
07/07/2020,0.0,69,1.0,Woodland - Hills - Recreation - Center,0.0,Homeless Shelter
07/07/2020,2.0,70,6.0,Zahn Memorial Center,3.0,Homeless Shelter
07/07/2020,8.0,Total,278.0,,54.0,
07/08/2020,0.0,1,0.0,A Bridge Home,1.0,Homeless Shelter
07/08/2020,0.0,2,1.0,Abundance Blessing Shelter,0.0,Homeless Shelter
07/08/2020,0.0,3,1.0,Bassett Park Winter Shelter,6.0,Homeless Shelter
07/08/2020,0.0,4,1.0,Bryant Temple Women's Winter Shelter,0.0,Homeless Shelter
07/08/2020,0.0,5,1.0,Downey Shelter,0.0,Homeless Shelter
07/08/2020,0.0,6,1.0,Echo Park Recreation Center Shelter,0.0,Homeless Shelter
07/08/2020,0.0,7,2.0,Encampment - 27th District,0.0,Homeless Encampment
07/08/2020,0.0,8,1.0,Encampment - Boyle Heights,0.0,Homeless Encampment
07/08/2020,0.0,9,1.0,Encampment - Central LA,0.0,Homeless Encampment
07/08/2020,0.0,10,1.0,Encampment - Central LA #3,0.0,Homeless Encampment
07/08/2020,0.0,11,1.0,Encampment - Central LA #4,0.0,Homeless Encampment
07/08/2020,0.0,12,1.0,Encampment - Central LA #5,0.0,Homeless Encampment
07/08/2020,0.0,13,1.0,Encampment - Chatsworth,0.0,Homeless Encampment
07/08/2020,0.0,14,4.0,Encampment - East LA,0.0,Homeless Encampment
07/08/2020,0.0,15,1.0,Encampment - Hollywood #2,0.0,Homeless Encampment
07/08/2020,0.0,16,3.0,Encampment - Hollywood #3,0.0,Homeless Encampment
07/08/2020,0.0,17,1.0,Encampment - Hollywood #4,0.0,Homeless Encampment
07/08/2020,0.0,18,1.0,Encampment - Hollywood #5,0.0,Homeless Encampment
07/08/2020,0.0,19,1.0,Encampment - Hollywood #6,0.0,Homeless Encampment
07/08/2020,0.0,20,4.0,Encampment - McArthur Park,0.0,Homeless Encampment
07/08/2020,0.0,21,2.0,Encampment - Nevin,0.0,Homeless Encampment
07/08/2020,0.0,22,1.0,Encampment - North Hollywood,0.0,Homeless Encampment
07/08/2020,0.0,23,4.0,Encampment - North Hollywood Studio City,0.0,Homeless Encampment
07/08/2020,0.0,24,1.0,Encampment - Norwalk,0.0,Homeless Encampment
07/08/2020,0.0,25,1.0,Encampment - Pico Rivera,0.0,Homeless Encampment
07/08/2020,0.0,26,1.0,Encampment - San Pedro,0.0,Homeless Encampment
07/08/2020,0.0,27,1.0,Encampment - South Gate,0.0,Homeless Encampment
07/08/2020,0.0,28,2.0,Encampment - Taylor Junction,0.0,Homeless Encampment
07/08/2020,0.0,29,1.0,Encampment - Wilmington,0.0,Homeless Encampment
07/08/2020,0.0,30,1.0,Encampment - Wilshire Center,0.0,Homeless Encampment
07/08/2020,0.0,31,1.0,Florence Apartments,0.0,Single Room Occupancy Housing
07/08/2020,0.0,32,1.0,Granada Hills Recreation Center,1.0,Homeless Shelter
07/08/2020,0.0,33,5.0,Grupo 24 Horas de Alcoholicos Anoninmos Los Angeles,0.0,Homeless Shelter
07/08/2020,0.0,34,3.0,Grupo Empezar A Vivir,0.0,Homeless Shelter
07/08/2020,1.0,35,1.0,Grupo Vida Y Bienestar,0.0,Homeless Shelter
07/08/2020,0.0,36,1.0,Harbor Recuperative Care,0.0,Recuperative Care Center
07/08/2020,0.0,37,11.0,Hope For Home Pomona,3.0,Homeless Shelter
07/08/2020,0.0,38,1.0,Hope of The Valley Pacoima Winter Shelter (1),0.0,Homeless Shelter
07/08/2020,0.0,39,0.0,Hope of The Valley Pacoima Winter Shelter (2),1.0,Homeless Shelter
07/08/2020,0.0,40,1.0,Horizon Recuperative Care,0.0,Recuperative Care Center
07/08/2020,0.0,41,1.0,Iglesia Evangelica Emanuel,0.0,Homeless Shelter
07/08/2020,0.0,42,0.0,Illumination Foundation Recuperative Care Alhambra,4.0,Recuperative Care Center
07/08/2020,0.0,43,0.0,Illumination Foundation Recuperative Care LA,4.0,Recuperative Care Center
07/08/2020,0.0,44,11.0,LA Family Housing,0.0,Homeless Shelter
07/08/2020,0.0,45,1.0,Lamp Village,0.0,Homeless Shelter
07/08/2020,1.0,46,30.0,Los Angeles Mission - Men's Shelter,0.0,Homeless Shelter
07/08/2020,0.0,47,3.0,Martin Luther King Junior Recuperative Care Center,0.0,Recuperative Care Center
07/08/2020,0.0,48,1.0,Norbo Hotel,0.0,Single Room Occupancy Housing
07/08/2020,0.0,49,0.0,North Hollywood Recreation Center,1.0,Homeless Shelter
07/08/2020,0.0,50,3.0,Outdoor Congregate Area - Boyle Heights,0.0,Homeless Encampment
07/08/2020,0.0,51,3.0,Pan Pacific Park Recreation Center,0.0,Homeless Shelter
07/08/2020,0.0,52,2.0,Path - Madison,0.0,Homeless Shelter
07/08/2020,0.0,53,0.0,Pathways Men's Shelter,1.0,Homeless Shelter
07/08/2020,0.0,54,1.0,Providence House,0.0,Homeless Shelter
07/08/2020,0.0,55,0.0,Proyecto Pastoral Shelter,1.0,Homeless Shelter
07/08/2020,0.0,56,1.0,Restoration Re-Entry Residence House,1.0,Homeless Shelter
07/08/2020,0.0,57,1.0,Roots To Grow,0.0,Homeless Shelter
07/08/2020,0.0,58,7.0,Russ Hotel,0.0,Single Room Occupancy Housing
07/08/2020,0.0,59,5.0,Safe Sleep Program,0.0,Homeless Encampment
07/08/2020,0.0,60,1.0,Salvation Army Bell Shelter,8.0,Homeless Shelter
07/08/2020,0.0,61,0.0,Serenity - Recuperative Care,2.0,Recuperative Care Center
07/08/2020,0.0,62,0.0,Steinmetz Shelter,4.0,Homeless Shelter
07/08/2020,0.0,63,6.0,Testimonial Community Love Center,0.0,Homeless Shelter
07/08/2020,0.0,64,1.0,The Midnight Mission,1.0,Homeless Shelter
07/08/2020,0.0,65,0.0,The T-House,1.0,Homeless Shelter
07/08/2020,0.0,66,13.0,The Whole Child Interim Safe Families Shelter,2.0,Homeless Shelter
07/08/2020,3.0,67,100.0,Union Rescue Mission,7.0,Homeless Shelter
07/08/2020,0.0,68,3.0,Valerio House,0.0,Homeless Shelter
07/08/2020,1.0,69,7.0,Weingart Center AB109,2.0,Homeless Shelter
07/08/2020,0.0,70,1.0,Westchester Recreation Center,0.0,Homeless Shelter
07/08/2020,0.0,71,3.0,Westwood Recreation Center,3.0,Homeless Shelter
07/08/2020,0.0,72,1.0,Woodland - Hills - Recreation - Center,1.0,Homeless Shelter
07/08/2020,2.0,73,9.0,Zahn Memorial Center,3.0,Homeless Shelter
07/08/2020,8.0,Total,283.0,,58.0,
07/09/2020,0.0,1,0.0,A Bridge Home,1.0,Homeless Shelter
07/09/2020,0.0,2,1.0,Bassett Park Winter Shelter,6.0,Homeless Shelter
07/09/2020,0.0,3,1.0,Bryant Temple Women's Winter Shelter,0.0,Homeless Shelter
07/09/2020,0.0,4,1.0,Downey Shelter,0.0,Homeless Shelter
07/09/2020,0.0,5,1.0,Echo Park Recreation Center Shelter,0.0,Homeless Shelter
07/09/2020,0.0,6,2.0,Encampment - 27th District,0.0,Homeless Encampment
07/09/2020,0.0,7,1.0,Encampment - Boyle Heights,0.0,Homeless Encampment
07/09/2020,0.0,8,1.0,Encampment - Central LA,0.0,Homeless Encampment
07/09/2020,0.0,9,1.0,Encampment - Central LA #3,0.0,Homeless Encampment
07/09/2020,0.0,10,1.0,Encampment - Central LA #4,0.0,Homeless Encampment
07/09/2020,0.0,11,1.0,Encampment - Central LA #5,0.0,Homeless Encampment
07/09/2020,0.0,12,1.0,Encampment - Chatsworth,0.0,Homeless Encampment
07/09/2020,0.0,13,4.0,Encampment - East LA,0.0,Homeless Encampment
07/09/2020,0.0,14,1.0,Encampment - Hollywood #2,0.0,Homeless Encampment
07/09/2020,0.0,15,3.0,Encampment - Hollywood #3,0.0,Homeless Encampment
07/09/2020,0.0,16,1.0,Encampment - Hollywood #4,0.0,Homeless Encampment
07/09/2020,0.0,17,1.0,Encampment - Hollywood #5,0.0,Homeless Encampment
07/09/2020,0.0,18,1.0,Encampment - Hollywood #6,0.0,Homeless Encampment
07/09/2020,0.0,19,0.0,Encampment - Hollywood,1.0,Homeless Encampment
07/09/2020,0.0,20,4.0,Encampment - McArthur Park,0.0,Homeless Encampment
07/09/2020,0.0,21,2.0,Encampment - Nevin,0.0,Homeless Encampment
07/09/2020,0.0,22,1.0,Encampment - North Hollywood,0.0,Homeless Encampment
07/09/2020,0.0,23,4.0,Encampment - North Hollywood Studio City,0.0,Homeless Encampment
07/09/2020,0.0,24,1.0,Encampment - Norwalk,0.0,Homeless Encampment
07/09/2020,0.0,25,1.0,Encampment - Pico Rivera,0.0,Homeless Encampment
07/09/2020,0.0,26,1.0,Encampment - San Pedro,0.0,Homeless Encampment
07/09/2020,0.0,27,1.0,Encampment - South Gate,0.0,Homeless Encampment
07/09/2020,0.0,28,2.0,Encampment - Taylor Junction,0.0,Homeless Encampment
07/09/2020,0.0,29,1.0,Encampment - Wilmington,0.0,Homeless Encampment
07/09/2020,0.0,30,1.0,Encampment - Wilshire Center,0.0,Homeless Encampment
07/09/2020,0.0,31,1.0,First To Serve - Mid City 3 Shelter,0.0,Homeless Shelter
07/09/2020,0.0,32,1.0,Florence Apartments,0.0,Single Room Occupancy Housing
07/09/2020,0.0,33,1.0,Granada Hills Recreation Center (1),1.0,Homeless Shelter
07/09/2020,0.0,34,0.0,Granada Hills Recreation Center (2),2.0,Homeless Shelter
07/09/2020,0.0,35,5.0,Grupo 24 Horas de Alcoholicos Anoninmos Los Angeles,0.0,Homeless Shelter
07/09/2020,0.0,36,3.0,Grupo Empezar A Vivir,0.0,Homeless Shelter
07/09/2020,1.0,37,1.0,Grupo Vida Y Bienestar,0.0,Homeless Shelter
07/09/2020,0.0,38,1.0,Harbor Recuperative Care,0.0,Recuperative Care Center
07/09/2020,0.0,39,11.0,Hope For Home Pomona,3.0,Homeless Shelter
07/09/2020,0.0,40,1.0,Hope of The Valley Pacoima Winter Shelter (1),0.0,Homeless Shelter
